total_memory(B),available_memory(B),used_memory(B),free_memory(B),percent_used(%),active_memory(B),inactive_memory(B),buffers(B),cached(B),shared_memory(B),slab(B)
7910813696,6855708672,773287936,6697803776,13.3,113881088,630345728,18612224,421109760,3678208,187744256
7910813696,6855708672,773287936,6697803776,13.3,113881088,630345728,18612224,421109760,3678208,188006400
7910813696,6855708672,773287936,6697803776,13.3,113881088,630345728,18612224,421109760,3678208,188006400
7910813696,6855708672,773287936,6697803776,13.3,113881088,630345728,18612224,421109760,3678208,187711488
7910813696,6855708672,773287936,6697803776,13.3,113881088,630345728,18620416,421101568,3678208,187711488
7910813696,6855708672,773279744,6697803776,13.3,113881088,630345728,18620416,421109760,3678208,187555840
7910813696,6855708672,773279744,6697803776,13.3,113881088,630345728,18620416,421109760,3678208,187555840
7910813696,6855200768,773787648,6697295872,13.3,113881088,630349824,18620416,421109760,3678208,188063744
7910813696,6855200768,773787648,6697295872,13.3,113881088,630349824,18620416,421109760,3678208,188063744
7910813696,6855200768,773787648,6697295872,13.3,113881088,630349824,18620416,421109760,3678208,187490304
7910813696,6855200768,773787648,6697295872,13.3,113881088,630349824,18620416,421109760,3678208,187490304
7910813696,6855200768,773787648,6697295872,13.3,113881088,630349824,18620416,421109760,3678208,187858944
7910813696,6855200768,773787648,6697295872,13.3,113881088,630349824,18620416,421109760,3678208,187858944
7910813696,6855200768,773787648,6697295872,13.3,113881088,630349824,18620416,421109760,3678208,187686912
7910813696,6855200768,773787648,6697295872,13.3,113881088,630349824,18624512,421105664,3678208,187686912
7910813696,6857314304,771674112,6699409408,13.3,113881088,630349824,18628608,421101568,3678208,187490304
7910813696,6857314304,771674112,6699409408,13.3,113881088,630349824,18628608,421101568,3678208,187490304
7910813696,6857334784,771661824,6699409408,13.3,113897472,630349824,18628608,421113856,3678208,187748352
7910813696,6857334784,771661824,6699409408,13.3,113897472,630349824,18628608,421113856,3678208,187748352
7910813696,6857334784,771661824,6699409408,13.3,113897472,630349824,18628608,421113856,3678208,187748352
7910813696,6857334784,771661824,6699409408,13.3,113897472,630349824,18628608,421113856,3678208,187748352
7910813696,6857334784,771661824,6699409408,13.3,113897472,630349824,18628608,421113856,3678208,187494400
7910813696,6857334784,771661824,6699409408,13.3,113897472,630349824,18628608,421113856,3678208,187494400
7910813696,6857334784,771661824,6699409408,13.3,113897472,630349824,18628608,421113856,3678208,187838464
7910813696,6857334784,771661824,6699409408,13.3,113897472,630349824,18636800,421105664,3678208,187838464
7910813696,6857334784,771661824,6699409408,13.3,113897472,630349824,18636800,421105664,3678208,187682816
7910813696,6857334784,771661824,6699409408,13.3,113897472,630349824,18636800,421105664,3678208,187682816
7910813696,6857334784,771653632,6699409408,13.3,113897472,630349824,18636800,421113856,3678208,187494400
7910813696,6857334784,771653632,6699409408,13.3,113897472,630349824,18636800,421113856,3678208,187494400
7910813696,6857334784,771653632,6699409408,13.3,113897472,630349824,18636800,421113856,3678208,187715584
7910813696,6857334784,771653632,6699409408,13.3,113897472,630349824,18636800,421113856,3678208,187715584
7910813696,6857334784,771653632,6699409408,13.3,113897472,630349824,18636800,421113856,3678208,187527168
7910813696,6857334784,771653632,6699409408,13.3,113897472,630349824,18636800,421113856,3678208,187527168
7910813696,6857334784,771653632,6699409408,13.3,113897472,630349824,18636800,421113856,3678208,187494400
7910813696,6857334784,771653632,6699409408,13.3,113897472,630349824,18640896,421109760,3678208,187494400
7910813696,6855282688,773713920,6697332736,13.3,113913856,630358016,18644992,421122048,3678208,187707392
7910813696,6855282688,773713920,6697332736,13.3,113913856,630358016,18644992,421122048,3678208,187707392
7910813696,6855282688,773713920,6697332736,13.3,113913856,630358016,18644992,421122048,3678208,187805696
7910813696,6855282688,773713920,6697332736,13.3,113913856,630358016,18644992,421122048,3678208,187805696
7910813696,6855282688,773713920,6697332736,13.3,113913856,630358016,18644992,421122048,3678208,187494400
7910813696,6855282688,773713920,6697332736,13.3,113913856,630358016,18644992,421122048,3678208,187494400
7910813696,6855282688,773713920,6697332736,13.3,113913856,630358016,18644992,421122048,3678208,187748352
7910813696,6855282688,773713920,6697332736,13.3,113913856,630358016,18644992,421122048,3678208,187748352
7910813696,6855282688,773713920,6697332736,13.3,113913856,630358016,18644992,421122048,3678208,187592704
7910813696,6855282688,773713920,6697332736,13.3,113913856,630358016,18649088,421117952,3678208,187592704
7910813696,6855282688,773713920,6697332736,13.3,113913856,630358016,18653184,421113856,3678208,187494400
7910813696,6855282688,773713920,6697332736,13.3,113913856,630358016,18653184,421113856,3678208,187494400
7910813696,6855282688,773705728,6697332736,13.3,113913856,630358016,18653184,421122048,3678208,187731968
7910813696,6855282688,773705728,6697332736,13.3,113913856,630358016,18653184,421122048,3678208,187731968
7910813696,6855282688,773705728,6697332736,13.3,113913856,630358016,18653184,421122048,3678208,187731968
7910813696,6855282688,773705728,6697332736,13.3,113913856,630358016,18653184,421122048,3678208,187731968
7910813696,6855282688,773705728,6697332736,13.3,113913856,630358016,18653184,421122048,3678208,187502592
7910813696,6855282688,773705728,6697332736,13.3,113913856,630358016,18653184,421122048,3678208,187502592
7910813696,6855282688,773705728,6697332736,13.3,113913856,630358016,18653184,421122048,3678208,187756544
7910813696,6855282688,773705728,6697332736,13.3,113913856,630358016,18657280,421117952,3678208,187756544
7910813696,6855282688,773697536,6697332736,13.3,113913856,630353920,18661376,421122048,3678208,187559936
7910813696,6855282688,773697536,6697332736,13.3,113913856,630353920,18661376,421122048,3678208,187559936
7910813696,6857416704,771579904,6699450368,13.3,113930240,630358016,18661376,421122048,3678208,187527168
7910813696,6857416704,771579904,6699450368,13.3,113930240,630358016,18661376,421122048,3678208,187527168
7910813696,6857416704,771579904,6699450368,13.3,113930240,630358016,18661376,421122048,3678208,187748352
7910813696,6857416704,771579904,6699450368,13.3,113930240,630358016,18661376,421122048,3678208,187748352
7910813696,6857285632,771710976,6699319296,13.3,113930240,630358016,18661376,421122048,3678208,187748352
7910813696,6857285632,771710976,6699319296,13.3,113930240,630358016,18661376,421122048,3678208,187748352
7910813696,6857416704,771579904,6699450368,13.3,113930240,630358016,18661376,421122048,3678208,187486208
7910813696,6857416704,771579904,6699450368,13.3,113930240,630358016,18665472,421117952,3678208,187486208
7910813696,6857416704,771579904,6699450368,13.3,113930240,630358016,18669568,421113856,3678208,187740160
7910813696,6857416704,771579904,6699450368,13.3,113930240,630358016,18669568,421113856,3678208,187740160
7910813696,6857416704,771571712,6699450368,13.3,113930240,630358016,18669568,421122048,3678208,187723776
7910813696,6857416704,771571712,6699450368,13.3,113930240,630358016,18669568,421122048,3678208,187723776
7910813696,6857416704,771571712,6699450368,13.3,113930240,630358016,18669568,421122048,3678208,187486208
7910813696,6857416704,771571712,6699450368,13.3,113930240,630358016,18669568,421122048,3678208,187486208
7910813696,6857416704,771571712,6699450368,13.3,113930240,630358016,18669568,421122048,3678208,187740160
7910813696,6857416704,771571712,6699450368,13.3,113930240,630358016,18669568,421122048,3678208,187740160
7910813696,6857416704,771567616,6699450368,13.3,113930240,630358016,18669568,421126144,3678208,187658240
7910813696,6857416704,771567616,6699450368,13.3,113930240,630358016,18669568,421126144,3678208,187658240
7910813696,6857416704,771567616,6699450368,13.3,113930240,630358016,18677760,421117952,3678208,187510784
7910813696,6857416704,771567616,6699450368,13.3,113930240,630358016,18677760,421117952,3678208,187510784
7910813696,6855102464,773894144,6697115648,13.3,113946624,630358016,18677760,421126144,3678208,187764736
7910813696,6855102464,773894144,6697115648,13.3,113946624,630358016,18677760,421126144,3678208,187764736
7910813696,6855102464,773894144,6697115648,13.3,113946624,630358016,18677760,421126144,3678208,187658240
7910813696,6855102464,773894144,6697115648,13.3,113946624,630358016,18677760,421126144,3678208,187658240
7910813696,6855102464,773894144,6697115648,13.3,113946624,630358016,18677760,421126144,3678208,187486208
7910813696,6855102464,773894144,6697115648,13.3,113946624,630358016,18677760,421126144,3678208,187486208
7910813696,6855102464,773894144,6697115648,13.3,113946624,630358016,18677760,421126144,3678208,187658240
7910813696,6855102464,773894144,6697115648,13.3,113946624,630358016,18681856,421122048,3678208,187658240
7910813696,6855102464,773894144,6697115648,13.3,113946624,630358016,18685952,421117952,3678208,187764736
7910813696,6855102464,773894144,6697115648,13.3,113946624,630358016,18685952,421117952,3678208,187764736
7910813696,6857220096,771768320,6699233280,13.3,113946624,630358016,18685952,421126144,3678208,187486208
7910813696,6857220096,771768320,6699233280,13.3,113946624,630358016,18685952,421126144,3678208,187486208
7910813696,6857220096,771768320,6699233280,13.3,113946624,630358016,18685952,421126144,3678208,187740160
7910813696,6857220096,771768320,6699233280,13.3,113946624,630358016,18685952,421126144,3678208,187740160
7910813696,6857220096,771768320,6699233280,13.3,113946624,630358016,18685952,421126144,3678208,187731968
7910813696,6857220096,771768320,6699233280,13.3,113946624,630358016,18685952,421126144,3678208,187731968
7910813696,6857220096,771768320,6699233280,13.3,113946624,630358016,18685952,421126144,3678208,187518976
7910813696,6857220096,771768320,6699233280,13.3,113946624,630358016,18690048,421122048,3678208,187518976
7910813696,6857220096,771760128,6699233280,13.3,113946624,630358016,18694144,421126144,3678208,187609088
7910813696,6857220096,771760128,6699233280,13.3,113946624,630358016,18694144,421126144,3678208,187609088
7910813696,6855159808,773836800,6697156608,13.3,113963008,630382592,18694144,421126144,3678208,187822080
7910813696,6855159808,773836800,6697156608,13.3,113963008,630382592,18694144,421126144,3678208,187822080
7910813696,6855159808,773836800,6697156608,13.3,113963008,630448128,18694144,421126144,3678208,187486208
7910813696,6855159808,773836800,6697156608,13.3,113963008,630448128,18694144,421126144,3678208,187486208
7910813696,6855159808,773836800,6697156608,13.3,113963008,630448128,18694144,421126144,3678208,187551744
7910813696,6855159808,773836800,6697156608,13.3,113963008,630448128,18694144,421126144,3678208,187551744
7910813696,6855159808,773836800,6697156608,13.3,113963008,630448128,18694144,421126144,3678208,187904000
7910813696,6855159808,773836800,6697156608,13.3,113963008,630448128,18702336,421117952,3678208,187904000
7910813696,6855159808,773836800,6697156608,13.3,113963008,630448128,18702336,421117952,3678208,187494400
7910813696,6855159808,773836800,6697156608,13.3,113963008,630448128,18702336,421117952,3678208,187494400
7910813696,6855159808,773828608,6697156608,13.3,113963008,630448128,18702336,421126144,3678208,187494400
7910813696,6855159808,773828608,6697156608,13.3,113963008,630448128,18702336,421126144,3678208,187494400
7910813696,6855159808,773824512,6697156608,13.3,113963008,630448128,18702336,421130240,3678208,187805696
7910813696,6855159808,773824512,6697156608,13.3,113963008,630448128,18702336,421130240,3678208,187805696
7910813696,6855159808,773824512,6697156608,13.3,113963008,630448128,18702336,421130240,3678208,187510784
7910813696,6855159808,773824512,6697156608,13.3,113963008,630448128,18702336,421130240,3678208,187510784
7910813696,6855159808,773824512,6697156608,13.3,113963008,630448128,18702336,421130240,3678208,187740160
7910813696,6855159808,773824512,6697156608,13.3,113963008,630448128,18706432,421126144,3678208,187740160
7910813696,6855159808,773824512,6697156608,13.3,113963008,630448128,18710528,421122048,3678208,187797504
7910813696,6855159808,773824512,6697156608,13.3,113963008,630448128,18710528,421122048,3678208,187797504
7910813696,6857293824,771698688,6699274240,13.3,113979392,630448128,18710528,421130240,3678208,187494400
7910813696,6857293824,771698688,6699274240,13.3,113979392,630448128,18710528,421130240,3678208,187494400
7910813696,6857297920,771698688,6699274240,13.3,113979392,630452224,18710528,421130240,3678208,187748352
7910813696,6857297920,771698688,6699274240,13.3,113979392,630452224,18710528,421130240,3678208,187748352
7910813696,6857297920,771698688,6699274240,13.3,113979392,630452224,18710528,421130240,3678208,187748352
7910813696,6857297920,771698688,6699274240,13.3,113979392,630452224,18710528,421130240,3678208,187748352
7910813696,6857297920,771698688,6699274240,13.3,113979392,630452224,18710528,421130240,3678208,187617280
7910813696,6857297920,771698688,6699274240,13.3,113979392,630452224,18714624,421126144,3678208,187617280
7910813696,6857297920,771698688,6699274240,13.3,113979392,630452224,18718720,421122048,3678208,187617280
7910813696,6857297920,771698688,6699274240,13.3,113979392,630452224,18718720,421122048,3678208,187617280
7910813696,6857297920,771690496,6699274240,13.3,113979392,630452224,18718720,421130240,3678208,187641856
7910813696,6857297920,771690496,6699274240,13.3,113979392,630452224,18718720,421130240,3678208,187641856
7910813696,6857297920,771690496,6699274240,13.3,113979392,630452224,18718720,421130240,3678208,187633664
7910813696,6857297920,771690496,6699274240,13.3,113979392,630452224,18718720,421130240,3678208,187633664
7910813696,6857297920,771690496,6699274240,13.3,113979392,630452224,18718720,421130240,3678208,187478016
7910813696,6857297920,771690496,6699274240,13.3,113979392,630452224,18718720,421130240,3678208,187478016
7910813696,6857297920,771690496,6699274240,13.3,113979392,630452224,18718720,421130240,3678208,187707392
7910813696,6857297920,771690496,6699274240,13.3,113979392,630452224,18726912,421122048,3678208,187707392
7910813696,6857297920,771690496,6699274240,13.3,113979392,630452224,18726912,421122048,3678208,187568128
7910813696,6857297920,771690496,6699274240,13.3,113979392,630452224,18726912,421122048,3678208,187568128
7910813696,6855237632,773758976,6697197568,13.3,113995776,630452224,18726912,421130240,3678208,187469824
7910813696,6855237632,773758976,6697197568,13.3,113995776,630452224,18726912,421130240,3678208,187469824
7910813696,6857355264,771641344,6699315200,13.3,113995776,630452224,18726912,421130240,3678208,187895808
7910813696,6857355264,771641344,6699315200,13.3,113995776,630452224,18726912,421130240,3678208,187895808
7910813696,6856335360,772661248,6698295296,13.3,113995776,630452224,18726912,421130240,3678208,187584512
7910813696,6856335360,772661248,6698295296,13.3,113995776,630452224,18726912,421130240,3678208,187584512
7910813696,6856335360,772661248,6698295296,13.3,113995776,630452224,18726912,421130240,3678208,187428864
7910813696,6856335360,772661248,6698295296,13.3,113995776,630452224,18731008,421126144,3678208,187428864
7910813696,6855573504,773423104,6697533440,13.3,113995776,630452224,18735104,421122048,3678208,187682816
7910813696,6855573504,773423104,6697533440,13.3,113995776,630452224,18735104,421122048,3678208,187682816
7910813696,6855573504,773414912,6697533440,13.3,113995776,630452224,18735104,421130240,3678208,187625472
7910813696,6855573504,773414912,6697533440,13.3,113995776,630452224,18735104,421130240,3678208,187625472
7910813696,6855573504,773410816,6697533440,13.3,113995776,630452224,18735104,421134336,3678208,187420672
7910813696,6855573504,773410816,6697533440,13.3,113995776,630452224,18735104,421134336,3678208,187420672
7910813696,6855573504,773410816,6697533440,13.3,113995776,630452224,18735104,421134336,3678208,187674624
7910813696,6855573504,773410816,6697533440,13.3,113995776,630452224,18735104,421134336,3678208,187674624
7910813696,6855573504,773410816,6697533440,13.3,113995776,630452224,18735104,421134336,3678208,187600896
7910813696,6855573504,773410816,6697533440,13.3,113995776,630452224,18739200,421130240,3678208,187600896
7910813696,6855573504,773410816,6697533440,13.3,113995776,630452224,18743296,421126144,3678208,187412480
7910813696,6855573504,773410816,6697533440,13.3,113995776,630452224,18743296,421126144,3678208,187412480
7910813696,6853513216,775479296,6695456768,13.4,114012160,630452224,18743296,421134336,3678208,187674624
7910813696,6853513216,775479296,6695456768,13.4,114012160,630452224,18743296,421134336,3678208,187674624
7910813696,6853517312,775475200,6695456768,13.4,114012160,630456320,18743296,421138432,3678208,187674624
7910813696,6853517312,775475200,6695456768,13.4,114012160,630456320,18743296,421138432,3678208,187674624
7910813696,6853517312,775475200,6695456768,13.4,114012160,630456320,18743296,421138432,3678208,187412480
7910813696,6853517312,775475200,6695456768,13.4,114012160,630456320,18743296,421138432,3678208,187412480
7910813696,6853517312,775475200,6695456768,13.4,114012160,630456320,18743296,421138432,3678208,187863040
7910813696,6853517312,775475200,6695456768,13.4,114012160,630456320,18751488,421130240,3678208,187863040
7910813696,6853517312,775475200,6695456768,13.4,114012160,630456320,18751488,421130240,3678208,187609088
7910813696,6853517312,775475200,6695456768,13.4,114012160,630456320,18751488,421130240,3678208,187609088
7910813696,6853783552,775208960,6695714816,13.4,114020352,630456320,18751488,421138432,3678208,187428864
7910813696,6853783552,775208960,6695714816,13.4,114020352,630456320,18751488,421138432,3678208,187428864
7910813696,6853529600,775467008,6695456768,13.4,114020352,631623680,18751488,421138432,3678208,187486208
7910813696,6853529600,775467008,6695456768,13.4,114020352,631623680,18751488,421138432,3678208,187486208
7910813696,6856388608,772608000,6698315776,13.3,114020352,631640064,18751488,421138432,3678208,187486208
7910813696,6856388608,772608000,6698315776,13.3,114020352,631640064,18751488,421138432,3678208,187486208
7910813696,6856421376,772575232,6698352640,13.3,114020352,631685120,18751488,421134336,3678208,187457536
7910813696,6856425472,772571136,6698352640,13.3,114020352,631689216,18755584,421134336,3678208,187457536
7910813696,6855733248,773263360,6697652224,13.3,114028544,631689216,18759680,421138432,3678208,188112896
7910813696,6855733248,773263360,6697652224,13.3,114028544,631689216,18759680,421138432,3678208,188112896
7910813696,6856298496,772698112,6698217472,13.3,114028544,631689216,18759680,421138432,3678208,187936768
7910813696,6856298496,772698112,6698217472,13.3,114028544,631689216,18759680,421138432,3678208,187936768
7910813696,6854737920,774258688,6696656896,13.3,114028544,631721984,18759680,421138432,3678208,187559936
7910813696,6854737920,774258688,6696656896,13.3,114028544,631721984,18759680,421138432,3678208,187559936
7910813696,6854737920,774258688,6696656896,13.3,114028544,631721984,18759680,421138432,3678208,187813888
7910813696,6854737920,774258688,6696656896,13.3,114028544,631721984,18759680,421138432,3678208,187813888
7910813696,6854737920,774258688,6696656896,13.3,114028544,631721984,18759680,421138432,3678208,187715584
7910813696,6854737920,774258688,6696656896,13.3,114028544,631721984,18763776,421134336,3678208,187715584
7910813696,6854737920,774258688,6696656896,13.3,114028544,631721984,18767872,421130240,3678208,187559936
7910813696,6854737920,774258688,6696656896,13.3,114028544,631721984,18767872,421130240,3678208,187559936
7910813696,6854737920,774246400,6696656896,13.3,114028544,631721984,18767872,421142528,3678208,187813888
7910813696,6854737920,774246400,6696656896,13.3,114028544,631721984,18767872,421142528,3678208,187813888
7910813696,6854737920,774246400,6696656896,13.3,114028544,631721984,18767872,421142528,3678208,187740160
7910813696,6854737920,774246400,6696656896,13.3,114028544,631721984,18767872,421142528,3678208,187740160
7910813696,6854737920,774246400,6696656896,13.3,114028544,631721984,18767872,421142528,3678208,187559936
7910813696,6854737920,774246400,6696656896,13.3,114028544,631721984,18767872,421142528,3678208,187559936
7910813696,6854737920,774246400,6696656896,13.3,114028544,631721984,18767872,421142528,3678208,187813888
7910813696,6854737920,774246400,6696656896,13.3,114028544,631721984,18776064,421134336,3678208,187813888
7910813696,6854737920,774238208,6696656896,13.3,114028544,631721984,18776064,421142528,3678208,187764736
7910813696,6854737920,774238208,6696656896,13.3,114028544,631721984,18776064,421142528,3678208,187764736
7910813696,6854737920,774238208,6696656896,13.3,114028544,631721984,18776064,421142528,3678208,187551744
7910813696,6854737920,774238208,6696656896,13.3,114028544,631721984,18776064,421142528,3678208,187551744
7910813696,6856876032,772120576,6698774528,13.3,114044928,631726080,18776064,421142528,3678208,187805696
7910813696,6856876032,772120576,6698774528,13.3,114044928,631726080,18776064,421142528,3678208,187805696
7910813696,6856876032,772120576,6698774528,13.3,114044928,631726080,18776064,421142528,3678208,187936768
7910813696,6856876032,772120576,6698774528,13.3,114044928,631726080,18776064,421142528,3678208,187936768
7910813696,6856876032,772120576,6698774528,13.3,114044928,631726080,18776064,421142528,3678208,187551744
7910813696,6856876032,772120576,6698774528,13.3,114044928,631726080,18780160,421138432,3678208,187551744
7910813696,6856876032,772120576,6698774528,13.3,114044928,631726080,18784256,421134336,3678208,187551744
7910813696,6856876032,772120576,6698774528,13.3,114044928,631726080,18784256,421134336,3678208,187551744
7910813696,6856876032,772112384,6698774528,13.3,114044928,631726080,18784256,421142528,3678208,187551744
7910813696,6856876032,772112384,6698774528,13.3,114044928,631726080,18784256,421142528,3678208,187551744
7910813696,6856876032,772112384,6698774528,13.3,114044928,631726080,18784256,421142528,3678208,187658240
7910813696,6856876032,772112384,6698774528,13.3,114044928,631726080,18784256,421142528,3678208,187658240
7910813696,6856876032,772112384,6698774528,13.3,114044928,631726080,18784256,421142528,3678208,187559936
7910813696,6856876032,772112384,6698774528,13.3,114044928,631726080,18784256,421142528,3678208,187559936
7910813696,6856876032,772112384,6698774528,13.3,114044928,631726080,18784256,421142528,3678208,187822080
7910813696,6856876032,772112384,6698774528,13.3,114044928,631726080,18792448,421134336,3678208,187822080
7910813696,6856876032,772104192,6698774528,13.3,114044928,631726080,18792448,421142528,3678208,187830272
7910813696,6856876032,772104192,6698774528,13.3,114044928,631726080,18792448,421142528,3678208,187830272
7910813696,6856876032,772104192,6698774528,13.3,114044928,631726080,18792448,421142528,3678208,187551744
7910813696,6856876032,772104192,6698774528,13.3,114044928,631726080,18792448,421142528,3678208,187551744
7910813696,6854791168,774189056,6696689664,13.3,114044928,631726080,18792448,421142528,3678208,187944960
7910813696,6854791168,774189056,6696689664,13.3,114044928,631726080,18792448,421142528,3678208,187944960
7910813696,6854807552,774189056,6696689664,13.3,114061312,631726080,18792448,421142528,3678208,187731968
7910813696,6854807552,774189056,6696689664,13.3,114061312,631726080,18792448,421142528,3678208,187731968
7910813696,6857695232,771301376,6699577344,13.3,114061312,632139776,18792448,421142528,3678208,187576320
7910813696,6857695232,771301376,6699577344,13.3,114061312,632139776,18796544,421138432,3678208,187576320
7910813696,6857699328,771284992,6699581440,13.3,114061312,632786944,18800640,421146624,3678208,187809792
7910813696,6857699328,771284992,6699581440,13.3,114061312,632786944,18800640,421146624,3678208,187809792
7910813696,6857703424,771284992,6699581440,13.3,114061312,632819712,18800640,421146624,3678208,187826176
7910813696,6857703424,771284992,6699581440,13.3,114061312,632819712,18800640,421146624,3678208,187826176
7910813696,6857453568,771543040,6699323392,13.3,114069504,631402496,18800640,421146624,3678208,187547648
7910813696,6857453568,771543040,6699323392,13.3,114069504,631402496,18800640,421146624,3678208,187547648
7910813696,6857453568,771543040,6699323392,13.3,114069504,631402496,18800640,421146624,3678208,187547648
7910813696,6857453568,771543040,6699323392,13.3,114069504,631402496,18800640,421146624,3678208,187547648
7910813696,6857453568,771543040,6699323392,13.3,114069504,631402496,18800640,421146624,3678208,187768832
7910813696,6857453568,771543040,6699323392,13.3,114069504,631402496,18804736,421142528,3678208,187768832
7910813696,6857453568,771534848,6699323392,13.3,114069504,631402496,18808832,421146624,3678208,187539456
7910813696,6857453568,771534848,6699323392,13.3,114069504,631402496,18808832,421146624,3678208,187539456
7910813696,6857453568,771534848,6699323392,13.3,114069504,631402496,18808832,421146624,3678208,187793408
7910813696,6857453568,771534848,6699323392,13.3,114069504,631402496,18808832,421146624,3678208,187793408
7910813696,6855385088,773611520,6697246720,13.3,114077696,631492608,18808832,421146624,3678208,187858944
7910813696,6855385088,773611520,6697246720,13.3,114077696,631492608,18808832,421146624,3678208,187858944
7910813696,6855385088,773611520,6697246720,13.3,114077696,631492608,18808832,421146624,3678208,187539456
7910813696,6855385088,773611520,6697246720,13.3,114077696,631492608,18808832,421146624,3678208,187539456
7910813696,6855385088,773611520,6697246720,13.3,114077696,631492608,18808832,421146624,3678208,187539456
7910813696,6855385088,773611520,6697246720,13.3,114077696,631492608,18817024,421138432,3678208,187539456
7910813696,6855385088,773603328,6697246720,13.3,114077696,631492608,18817024,421146624,3678208,187826176
7910813696,6855385088,773603328,6697246720,13.3,114077696,631492608,18817024,421146624,3678208,187826176
7910813696,6855385088,773603328,6697246720,13.3,114077696,631492608,18817024,421146624,3678208,187940864
7910813696,6855385088,773603328,6697246720,13.3,114077696,631492608,18817024,421146624,3678208,187940864
7910813696,6855385088,773603328,6697246720,13.3,114077696,631472128,18817024,421146624,3678208,187531264
7910813696,6855385088,773603328,6697246720,13.3,114077696,631472128,18817024,421146624,3678208,187531264
7910813696,6855385088,773603328,6697246720,13.3,114077696,631472128,18817024,421146624,3678208,187785216
7910813696,6855385088,773603328,6697246720,13.3,114077696,631472128,18817024,421146624,3678208,187785216
7910813696,6855385088,773603328,6697246720,13.3,114077696,631472128,18817024,421146624,3678208,187858944
7910813696,6855385088,773603328,6697246720,13.3,114077696,631472128,18817024,421146624,3678208,187858944
7910813696,6855385088,773595136,6697246720,13.3,114077696,631472128,18825216,421146624,3678208,187531264
7910813696,6855385088,773595136,6697246720,13.3,114077696,631472128,18825216,421146624,3678208,187531264
7910813696,6855385088,773595136,6697246720,13.3,114077696,631476224,18825216,421146624,3678208,187785216
7910813696,6855385088,773595136,6697246720,13.3,114077696,631476224,18825216,421146624,3678208,187785216
7910813696,6855393280,773586944,6697254912,13.3,114077696,631476224,18825216,421146624,3678208,187850752
7910813696,6855393280,773586944,6697254912,13.3,114077696,631476224,18825216,421146624,3678208,187850752
7910813696,6855393280,773586944,6697254912,13.3,114077696,631476224,18825216,421146624,3678208,187547648
7910813696,6855393280,773586944,6697254912,13.3,114077696,631476224,18825216,421146624,3678208,187547648
7910813696,6855409664,773586944,6697254912,13.3,114094080,631480320,18825216,421146624,3678208,187801600
7910813696,6855409664,773578752,6697254912,13.3,114094080,631480320,18833408,421146624,3678208,187801600
7910813696,6855409664,773574656,6697254912,13.3,114094080,631480320,18833408,421150720,3678208,187801600
7910813696,6855409664,773574656,6697254912,13.3,114094080,631480320,18833408,421150720,3678208,187801600
7910813696,6855409664,773574656,6697254912,13.3,114094080,631480320,18833408,421150720,3678208,187539456
7910813696,6855409664,773574656,6697254912,13.3,114094080,631480320,18833408,421150720,3678208,187539456
7910813696,6855409664,773574656,6697254912,13.3,114094080,631480320,18833408,421150720,3678208,187760640
7910813696,6855409664,773574656,6697254912,13.3,114094080,631480320,18833408,421150720,3678208,187760640
7910813696,6855409664,773574656,6697254912,13.3,114094080,631480320,18833408,421150720,3678208,187547648
7910813696,6855409664,773574656,6697254912,13.3,114094080,631480320,18833408,421150720,3678208,187547648
7910813696,6855409664,773574656,6697254912,13.3,114094080,631480320,18833408,421150720,3678208,187531264
7910813696,6855151616,773832704,6696996864,13.3,114094080,631480320,18837504,421146624,3678208,187531264
7910813696,6857265152,771715072,6699102208,13.3,114102272,631480320,18841600,421154816,3678208,187846656
7910813696,6857265152,771715072,6699102208,13.3,114102272,631480320,18841600,421154816,3678208,187846656
7910813696,6857265152,771715072,6699102208,13.3,114102272,631480320,18841600,421154816,3678208,187822080
7910813696,6857265152,771715072,6699102208,13.3,114102272,631480320,18841600,421154816,3678208,187822080
7910813696,6857265152,771715072,6699102208,13.3,114102272,631480320,18841600,421154816,3678208,187535360
7910813696,6857265152,771715072,6699102208,13.3,114102272,631480320,18841600,421154816,3678208,187535360
7910813696,6855221248,773758976,6697058304,13.3,114102272,631480320,18841600,421154816,3678208,188043264
7910813696,6855221248,773758976,6697058304,13.3,114102272,631480320,18841600,421154816,3678208,188043264
7910813696,6855233536,773754880,6697058304,13.3,114110464,631484416,18841600,421158912,3678208,187822080
7910813696,6855233536,773746688,6697058304,13.3,114110464,631484416,18849792,421158912,3678208,187822080
7910813696,6855233536,773746688,6697058304,13.3,114110464,631484416,18849792,421158912,3678208,187535360
7910813696,6855233536,773746688,6697058304,13.3,114110464,631484416,18849792,421158912,3678208,187535360
7910813696,6855233536,773746688,6697058304,13.3,114110464,631463936,18849792,421158912,3678208,187748352
7910813696,6855233536,773746688,6697058304,13.3,114110464,631463936,18849792,421158912,3678208,187748352
7910813696,6855233536,773746688,6697058304,13.3,114110464,631463936,18849792,421158912,3678208,187748352
7910813696,6855233536,773746688,6697058304,13.3,114110464,631463936,18849792,421158912,3678208,187748352
7910813696,6855233536,773746688,6697058304,13.3,114110464,631463936,18849792,421158912,3678208,187543552
7910813696,6855233536,773746688,6697058304,13.3,114110464,631463936,18849792,421158912,3678208,187543552
7910813696,6855233536,773746688,6697058304,13.3,114110464,631463936,18849792,421158912,3678208,187830272
7910813696,6855233536,773746688,6697058304,13.3,114110464,631463936,18857984,421150720,3678208,187830272
7910813696,6855233536,773738496,6697058304,13.3,114110464,631463936,18857984,421158912,3678208,187756544
